SAMD00034391				GCF_001879565.1	Complete genome sequence of plant pathogen R. solanacearum OE1-1	SAMD00034391	4092273	Ralstonia solanacearum OE1-1	OE1-1	not applicable	not applicable	Solanum melongena		not applicable		not applicable			not applicable	not applicable	2	not applicable	not applicable															Genome R. solanacearum OE1-1			RSOE																																Complete genome sequence of Ralstonia solanacearum OE1-1							
SAMN30821989	Race 3, Biovar 1	RAL_AA0219AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30821989	30821989	Ralstonia solanacearum	Race 3, Biovar 1			Solanum dulcamara				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1994	248	NA	2	Oxfordshire																																													
SAMN30821990	Race 3, Biovar 1	RAL_AA0218AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30821990	30821990	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1995	249	NA	2	Hertfordshire																																													
SAMN30821991	Race 3, Biovar 1	RAL_AA0217AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30821991	30821991	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1995	250	NA	2	Hertfordshire																																													
SAMN30821992	Race 3, Biovar 1	RAL_AA0216AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30821992	30821992	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1995	251	NA	2	Hertfordshire																																													
SAMN30821994	Race 3, Biovar 1	RAL_AA0214AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30821994	30821994	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1995	253	NA	2	Wiltshire																																													
SAMN30821995	Race 3, Biovar 1	RAL_AA0213AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30821995	30821995	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1995	254	NA	2	Wiltshire																																													
SAMN30821996	Race 3, Biovar 1	RAL_AA0212AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30821996	30821996	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1995	255	NA	2	Wiltshire																																													
SAMN30821997	Race 3, Biovar 1	RAL_AA0211AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30821997	30821997	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1995	256	NA	2	Wiltshire																																													
SAMN30821998	Race 3, Biovar 1	RAL_AA0209AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30821998	30821998	Ralstonia solanacearum	Race 3, Biovar 1			Solanum dulcamara				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1995	257	NA	2	Oxfordshire																																													
SAMN30821999	Race 3, Biovar 1	RAL_AA0208AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30821999	30821999	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1995	258	NA	2	Hertfordshire																																													
SAMN30822001	Race 3, Biovar 1	RAL_AA0207AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822001	30822001	Ralstonia solanacearum	Race 3, Biovar 1			Solanum dulcamara				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1996	260	NA	2	Greater London																																													
SAMN30822002	Race 3, Biovar 1	RAL_AA0182AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822002	30822002	Ralstonia solanacearum	Race 3, Biovar 1			Solanum dulcamara				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1996	261	NA	2	Buckinghamshire																																													
SAMN30822004	Race 3, Biovar 1	RAL_AA0180AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822004	30822004	Ralstonia solanacearum	Race 3, Biovar 1			Solanum dulcamara				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1996	263	NA	2	Surrey																																													
SAMN30822005	Race 3, Biovar 1	RAL_AA0179AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822005	30822005	Ralstonia solanacearum	Race 3, Biovar 1			Solanum dulcamara				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1996	264	NA	2	Surrey																																													
SAMN30822007	Race 3, Biovar 1	RAL_AA0177AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822007	30822007	Ralstonia solanacearum	Race 3, Biovar 1			Solanum dulcamara				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1996	266	NA	2	Greater London																																													
SAMN30822008	Race 3, Biovar 1	RAL_AA0176AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822008	30822008	Ralstonia solanacearum	Race 3, Biovar 1			Potato				30831858								Xylem sap	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Seed	1996	267	NA	2	Berkshire																																													
SAMN30822009	Race 3, Biovar 1	RAL_AA0174AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822009	30822009	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1996	268	NA	2	Greater London																																													
SAMN30822010	Race 3, Biovar 1	RAL_AA0173AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822010	30822010	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1997	269	NA	2	Surrey																																													
SAMN30822011	Race 3, Biovar 1	RAL_AA0172AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822011	30822011	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1997	270	NA	2	Berkshire																																													
SAMN30822012	Race 3, Biovar 1	RAL_AA0171AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822012	30822012	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1997	271	NA	2	Hampshire																																													
SAMN30822013	Race 3, Biovar 1	RAL_AA0170AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822013	30822013	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1997	272	NA	2	Surrey																																													
SAMN30822016	Race 3, Biovar 1	RAL_AA0167AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822016	30822016	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1997	275	NA	2	Bedfordshire																																													
SAMN30822017	Race 3, Biovar 1	RAL_AA0166AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822017	30822017	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1997	276	NA	2	Bedfordshire																																													
SAMN30822018	Race 3, Biovar 1	RAL_AA0165AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822018	30822018	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1997	277	NA	2	Bedfordshire																																													
SAMN30822019	Race 3, Biovar 1	RAL_AA0350AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822019	30822019	Ralstonia solanacearum	Race 3, Biovar 1			Tomato				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1997	278	NA	2	Bedfordshire																																													
SAMN30822020	Race 3, Biovar 1	RAL_AA0349AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822020	30822020	Ralstonia solanacearum	Race 3, Biovar 1			Tomato				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1997	279	NA	2	Bedfordshire																																													
SAMN30822021	Race 3, Biovar 1	RAL_AA0348AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822021	30822021	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1997	280	NA	2	Bedfordshire																																													
SAMN30822022	Race 3, Biovar 1	RAL_AA0347AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822022	30822022	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1998	281	NA	2	Cambridgeshire																																													
SAMN30822023	Race 3, Biovar 1	RAL_AA0346AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822023	30822023	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1998	282	NA	2	Greater London																																													
SAMN30822024	Race 3, Biovar 1	RAL_AA0345AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822024	30822024	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1998	283	NA	2	Bedfordshire																																													
SAMN30822025	Race 3, Biovar 1	RAL_AA0344AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822025	30822025	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1999	284	NA	2	Northamptonshire																																													
SAMN30822026	Race 3, Biovar 1	RAL_AA0343AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822026	30822026	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	1999	285	NA	2	Northamptonshire																																													
SAMN30822028	Race 3, Biovar 1	RAL_AA0341AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822028	30822028	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2000	287	NA	2	Kent																																													
SAMN30822029	Race 3, Biovar 1	RAL_AA0339AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822029	30822029	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2000	288	NA	2	Scotland																																													
SAMN30822030	Race 3, Biovar 1	RAL_AA0338AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822030	30822030	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2005	289	NA	2	Bedfordshire																																													
SAMN30822031	Race 3, Biovar 1	RAL_AA0337AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822031	30822031	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2005	290	NA	2	Warwickshire																																													
SAMN30822032	Race 3, Biovar 1	RAL_AA0336AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822032	30822032	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2005	291	NA	2	Gloucestershire																																													
SAMN30822034	Race 3, Biovar 1	RAL_AA0334AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822034	30822034	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2005	293	NA	2	Gloucestershire																																													
SAMN30822035	Race 3, Biovar 1	RAL_AA0333AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822035	30822035	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2005	294	NA	2	Worcestershire																																													
SAMN30822036	Race 3, Biovar 1	RAL_AA0332AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822036	30822036	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2005	295	NA	2	Worcestershire																																													
SAMN30822037	Race 3, Biovar 1	RAL_AA0331AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822037	30822037	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2005	296	NA	2	Gloucestershire																																													
SAMN30822038	Race 3, Biovar 1	RAL_AA0330AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822038	30822038	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2005	297	NA	2	Bedfordshire																																													
SAMN30822039	Race 3, Biovar 1	RAL_AA0328AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822039	30822039	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2005	298	NA	2	Cambridgeshire																																													
SAMN30822042	Race 3, Biovar 1	RAL_AA0301AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822042	30822042	Ralstonia solanacearum	Race 3, Biovar 1			Potato				30831858								Xylem sap	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Seed	2005	301	NA	2	Nottinghamshire																																													
SAMN30822043	Race 3, Biovar 1	RAL_AA0300AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822043	30822043	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	302	NA	2	Lincolnshire																																													
SAMN30822044	Race 3, Biovar 1	RAL_AA0299AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822044	30822044	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	303	NA	2	Carmarthenshire																																													
SAMN30822046	Race 3, Biovar 1	RAL_AA0298AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822046	30822046	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	305	NA	2	Mid Glamorgan																																													
SAMN30822047	Race 3, Biovar 1	RAL_AA0297AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822047	30822047	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	306	NA	2	Cambridgeshire																																													
SAMN30822048	Race 3, Biovar 1	RAL_AA0296AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822048	30822048	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	307	NA	2	Cambridgeshire																																													
SAMN30822049	Race 3, Biovar 1	RAL_AA0295AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822049	30822049	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	308	NA	2	Dorset																																													
SAMN30822050	Race 3, Biovar 1	RAL_AA0293AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822050	30822050	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	309	NA	2	Dorset																																													
SAMN30822051	Race 3, Biovar 1	RAL_AA0292AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822051	30822051	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	310	NA	2	Carmarthenshire																																													
SAMN30822052	Race 3, Biovar 1	RAL_AA0291AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822052	30822052	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	311	NA	2	Carmarthenshire																																													
SAMN30822054	Race 3, Biovar 1	RAL_AA0290AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822054	30822054	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	313	NA	2	West Midlands																																													
SAMN30822055	Race 3, Biovar 1	RAL_AA0289AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822055	30822055	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	314	NA	2	Warwickshire																																													
SAMN30822056	Race 3, Biovar 1	RAL_AA0288AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822056	30822056	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	315	NA	2	Warwickshire																																													
SAMN30822057	Race 3, Biovar 1	RAL_AA0287AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822057	30822057	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	316	NA	2	Carmarthenshire																																													
SAMN30822058	Race 3, Biovar 1	RAL_AA0286AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822058	30822058	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	317	NA	2	Carmarthenshire																																													
SAMN30822059	Race 3, Biovar 1	RAL_AA0285AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822059	30822059	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	318	NA	2	Dorset																																													
SAMN30822060	Race 3, Biovar 1	RAL_AA0284AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822060	30822060	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	319	NA	2	Mid Glamorgan																																													
SAMN30822061	Race 3, Biovar 1	RAL_AA0282AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822061	30822061	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	320	NA	2	Bedfordshire																																													
SAMN30822062	Race 3, Biovar 1	RAL_AA0281AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822062	30822062	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	321	NA	2	Warwickshire																																													
SAMN30822063	Race 3, Biovar 1	RAL_AA0280AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822063	30822063	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	322	NA	2	Staffordshire																																													
SAMN30822066	Race 3, Biovar 1	RAL_AA0279AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822066	30822066	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	325	NA	2	Warwickshire																																													
SAMN30822067	Race 3, Biovar 1	RAL_AA0206AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822067	30822067	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	326	NA	2	Bedfordshire																																													
SAMN30822068	Race 3, Biovar 1	RAL_AA0205AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822068	30822068	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	327	NA	2	Dorset																																													
SAMN30822069	Race 3, Biovar 1	RAL_AA0204AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822069	30822069	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	328	NA	2	Carmarthenshire																																													
SAMN30822070	Race 3, Biovar 1	RAL_AA0203AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822070	30822070	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	329	NA	2	Mid Glamorgan																																													
SAMN30822071	Race 3, Biovar 1	RAL_AA0202AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN30822071	30822071	Ralstonia solanacearum	Race 3, Biovar 1			Water				30831858								River water	Agricultural	Not applicable	United Kingdom	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Riparian	2006	330	NA	2	Warwickshire																																													
